5cc930ac831b973d657f1018,狂怒(Hawker Fury)战斗机
5cc930ac831b973d657f1019,无畏式战斗机（Defiant）
5cc930ad831b973d657f101a,飓风战斗机（Hurricane)
5cc930ad831b973d657f101b,蚋式（Folland Gnat）教练/战斗机
5cc930ad831b973d657f101c,鹰-75战斗机
5cc930ad831b973d657f101d,海怒战斗机（Hawker Sea Fury）
5cc930ae831b973d657f101e,德哈维兰大黄蜂（Hornet）战斗机
5cc930ae831b973d657f101f,B-24“贼鸥”（Skua）式战斗轰炸机
5cc930ae831b973d657f1020,雅克-3战斗机
5cc930ae831b973d657f1021,英俊战士（Beaufighter）重型战斗机
5cc930ae831b973d657f1022,暴风式(Tempest)战斗机
5cc930ae831b973d657f1023,雅克-1战斗机
5cc930af831b973d657f1024,莽汉战斗机（Hotspur）
5cc930af831b973d657f1025,骆驼战斗机（Sopwith Camel）
5cc930af831b973d657f1026,Me 410大黄蜂战斗机
5cc930b0831b973d657f1027,伊-15战斗机
5cc930b0831b973d657f1028,福克E．Ⅲ战斗机
5cc930b0831b973d657f1029,Re.2000战斗机
5cc930b0831b973d657f102a,Bf 110铁面战斗机
5cc930b0831b973d657f102b,Me 163战斗机
5cc930b1831b973d657f102c,福克D.VII战斗机
5cc930b1831b973d657f102d,Dr.I战斗机
5cc930b1831b973d657f102e,雅克-23战斗机
5cc930b1831b973d657f102f,雅克-7战斗机
5cc930b1831b973d657f1030,雅克-17战斗机
5cc930b1831b973d657f1031,雅克-9战斗机
5cc930b1831b973d657f1032,I-330/苏-1战斗机
5cc930b2831b973d657f1033,米格-27/鞭挞者-D 战斗机
5cc930b2831b973d657f1034,Re.2002战斗机
5cc930b2831b973d657f1035,Re.2005战斗机
5cc930b2831b973d657f1036,Re.2001战斗机
5cc930b2831b973d657f1037,伊-16战斗机 
5cc930b2831b973d657f1038,Me 209-II战斗机
5cc930b2831b973d657f1039,雅克-38战斗机
5cc930b3831b973d657f103a,米格-35战斗机 
5cc930b3831b973d657f103b,AUT.18战斗机
5cc930b3831b973d657f103c,伊尔-10攻击机
5cc930b3831b973d657f103d,米格-9
5cc930b4831b973d657f103e,Ba.27战斗机
5cc930b4831b973d657f103f,米格-31战斗机
5cc930b4831b973d657f1040,PZL P.1战斗机
5cc930b4831b973d657f1041,CR.42-箭式战斗机
5cc930b4831b973d657f1042,米格-3
5cc930b4831b973d657f1043,G.91战斗机
5cc930b4831b973d657f1044,G.55-人马座战斗机
5cc930b5831b973d657f1045,PZL P.6战斗机
5cc930b5831b973d657f1046,PWS-10战斗机
5cc930b5831b973d657f1047,CR.32-箭式战斗机
5cc930b5831b973d657f1048,He 162战斗机
5cc930b5831b973d657f1049,G.50-箭式战斗机
5cc930b5831b973d657f104a,MC.205-雷电战斗机
5cc930b6831b973d657f104b,I-153“海鸥”战斗机
5cc930b6831b973d657f104c,米格-23战斗机
5cc930b6831b973d657f104d,米格-15战斗机
5cc930b6831b973d657f104e,MC.202-雷电战斗机
5cc930b6831b973d657f104f,PZL P.11战斗机
5cc930b6831b973d657f1050,米格-17战斗机
5cc930b6831b973d657f1051,米格-21战斗机
5cc930b6831b973d657f1052,苏-37战斗机
5cc930b7831b973d657f1053,米格-19战斗机
5cc930b7831b973d657f1054,MC.200-雷电战斗机
5cc930b7831b973d657f1055,PZL P.7战斗机
5cc930b7831b973d657f1056,拉-5战斗机
5cc930b7831b973d657f1057,La-9战斗机
5cc930b7831b973d657f1058,拉格-3战斗机
5cc930b8831b973d657f1059,苏-15战斗机
5cc930b8831b973d657f105a,纽堡17战斗机
5cc930b8831b973d657f105b,I-270战斗机
5cc930b8831b973d657f105c,苏-47金雕式战斗机
5cc930b8831b973d657f105d,拉格-1战斗机
5cc930b8831b973d657f105e,苏-17攻击机
5cc930b9831b973d657f105f,PZL P.24战斗机
5cc930b9831b973d657f1060,La-11战斗机
5cc930b9831b973d657f1061,拉-7战斗机
5cc930ba831b973d657f1062,CL-1200/X-27枪骑兵
5cc930ba831b973d657f1063,霍克II战斗机
5cc930ba831b973d657f1064,KF-X战斗机
5cc930ba831b973d657f1065,F-19战斗机
5cc930bb831b973d657f1066,AMCA战斗机
5cc930bb831b973d657f1067,F2A水牛战斗机
5cc930bb831b973d657f1068,F-21幼狮战斗机
5cc930bb831b973d657f1069,纽波特17战斗机
5cc930bb831b973d657f106a,F-15SE沉默鹰式战斗机
5cc930bb831b973d657f106b,幻影4000战斗机
5cc930bb831b973d657f106c,F-20虎鲨战斗机
5cc930bc831b973d657f106d,斯帕德VII战斗机
5cc930bc831b973d657f106e,P-36战斗机
5cc930bc831b973d657f106f,XF-103战斗机
5cc930bc831b973d657f1070,P-43枪骑兵战斗机
5cc930bc831b973d657f1071,F9C战斗机
5cc930bd831b973d657f1072,XF13C战斗机
5cc930bd831b973d657f1073,米格-1.44战斗机
5cc930bd831b973d657f1074,XF-85小鬼式战斗机
5cc930bd831b973d657f1075,JAS 39鹰狮战斗机
5cc930bd831b973d657f1076,P-26战斗机
5cc930bd831b973d657f1077,YF-17战斗机
5cc930bd831b973d657f1078,YF-23战斗机
5cc930bd831b973d657f1079,XF-108轻剑战斗机
5cc930be831b973d657f107a,Saab-35龙战斗机
5cc930be831b973d657f107b,YF-12战斗机
5cc930be831b973d657f107c,IDF战斗机
5cc930be831b973d657f107d,F-CK-1经国号战斗机
5cc930be831b973d657f107e,F-15 S/MTD试验机
5cc930be831b973d657f107f,X-35验证机
5cc930be831b973d657f1080,XF5F战斗机
5cc930be831b973d657f1081,里尔35
5cc930bf831b973d657f1082,AJ/A-2“野人”
5cc930bf831b973d657f1083,A4D和A/TA-4“天鹰”
5cc930bf831b973d657f1084,A-10“雷电II”
5cc930bf831b973d657f1085,OV-10“野马” 空中前进控制机/近距离空中支援机
5cc930bf831b973d657f1086,A-5/RA-5“民团团员” 轰炸机/侦察机
5cc930bf831b973d657f1087,AD/A-1“空中袭击者”
5cc930bf831b973d657f1088,沃特(N-G)A-7“海盗Ⅱ”
5cc930bf831b973d657f1089,AM“拳师”攻击机
5cc930bf831b973d657f108a,A-6“入侵者”攻击机
5cc930bf831b973d657f108b,超级军旗攻击机
5cc930c0831b973d657f108c,英国航宇 FRS.51喷气式战斗攻击机
5cc930c0831b973d657f108d,AU-24“公马”攻击机
5cc930c0831b973d657f108e,13式舰上攻击机
5cc930c0831b973d657f108f,神龙特殊攻击机
5cc930c0831b973d657f1090,Hs 129攻击机
5cc930c0831b973d657f1091, B5N/97式1号舰上攻击机
5cc930c1831b973d657f1092,Ki-115甲剑特殊攻击机
5cc930c1831b973d657f1093,M6A1 晴岚攻击机
5cc930c1831b973d657f1094,AT-3高级教练/轻攻击机
5cc930c1831b973d657f1095,B5M/97式2号舰上攻击机
5cc930c1831b973d657f1096,A-17/A-33
5cc930c1831b973d657f1097,G4M/一式陆上攻击机
5cc930c2831b973d657f1098,B7A流星舰上攻击机
5cc930c2831b973d657f1099,夕号试作特殊攻击机
5cc930c2831b973d657f109a,伊尔-2攻击机
5cc930c2831b973d657f109b,苏-25攻击机
5cc930c2831b973d657f109c,AV-8海鹞II式攻击机
5cc930c2831b973d657f109d,强-5/番摊（Fantan)
5cc930c2831b973d657f109e,JH-7/FBC-1/歼轰-7/飞豹
5cc930c3831b973d657f109f,A-37蜻蜓式攻击机
5cc930c3831b973d657f10a0,美洲虎攻击机
5cc930c3831b973d657f10a1,SB2A“海盗”侦察轰炸机
5cc930c3831b973d657f10a2,A3D/A-3“空中战士”
5cc930c3831b973d657f10a3,寇蒂斯H-12/16
5cc930c4831b973d657f10a4,波音B-17单翼重型轰炸机
5cc930c4831b973d657f10a5,图-22M“逆火 MRA轰炸机和电子战飞机
5cc930c4831b973d657f10a6,寇蒂斯R系列鱼雷轰炸机
5cc930c4831b973d657f10a7,图-95/图-142“熊” 远程轰炸机和海上侦察攻击机
5cc930c4831b973d657f10a8,B-52H远程轰炸机
5cc930c4831b973d657f10a9,波音B-29“超级空中堡垒”
